Item,Price,Company,Heat,Date
LG OLED55CX5LB / OLED65CX5LB 55/65 INCH OLED 4K Ultra HD Smart TV £1269.99 (instore £1319.98)/£2199.99(instore 2159.98)@ Costco,1270.0,Costco,1474.0,2020-10-02 00:00:00.000000
Crash Bandicoot 4: It's About Time [Xbox] £32.88 @ Xbox Store Brazil (using VPN) via Eneba,33.0,Eneba,162.0,2020-10-02 00:00:00.000000
RHA Trueconnect 1 & 2 wireless earbuds - £90.96 at RHA Audio,91.0,RHA Audio,171.0,2020-10-02 00:00:00.000000
"Sony WF-XB700 Truly Wireless Bluetooth Headphones, Black/Blue - £89 at Amazon",89.0,Amazon,180.0,2020-10-02 00:00:00.000000
Samsung Galaxy Note 9 512GB 8GB Black / Blue Smartphone - Good Condition £289.99 / VGC £299.99 / 128GB £259.99 With Code @ 4Gadgets,300.0,4gadgets,415.0,2020-10-02 00:00:00.000000
OnePlus NORD (5G) 8GB RAM 128GB UK SIM-Free OnePlus Used - Acceptable £284.25 @ Amazon Warehouse,284.0,Amazon,110.0,2020-10-02 00:00:00.000000
"[Upgraded] AUKEY Wireless Earphones, Bluetooth.5/35H PlayTime/Noise C MIC/W Proof/HiFi Stereo - £21.41 @ Sold by AUKEY Innovate EU & FBA",21.0,Amazon,198.0,2020-10-02 00:00:00.000000
INTEL COMET - 10400 + 1660 super + 16GB Ram from £580 at Palicomp,580.0,Palicomp,319.0,2020-10-02 00:00:00.000000
British General 900 Series 13A 2-Gang SP Switched Socket + 3.1A 2-Outlet USB Charger White - £6.99 C&C @ Screwfix,7.0,Screwfix,241.0,2020-10-02 00:00:00.000000
"32GB Huawei MatePad 10.4 + M-Pencil, Flip Cover & Mini Speaker - £189.99 / Possible £170.99 Via App @ Huawei",190.0,Huawei Store,783.0,2020-10-02 00:00:00.000000
Pre order Xperia 5 II with free Sony WH-H910N £799 from Xperia official partner website,799.0,Sony UK,244.0,2020-10-02 00:00:00.000000
Grade A Samsung Galaxy Fold 5G 512GB Black SM-F907B Foldable Unlocked Smartphone - £779.99 @ Pixel-Direct / Ebay,780.0,eBay,329.0,2020-10-02 00:00:00.000000
"LG OLED55CX5LB (2020) OLED HDR 4K Ultra HD Smart TV, 55""+Free LG TONE HBS-FN4 True Wireless Headphones Free 5 Year Guarantee £1349 at Hughes",1349.0,Hughes,280.0,2020-10-02 00:00:00.000000
Garmin Vivomove Style Rose Gold Plated Smartwatch 5ATM 42mm - £130 delivered @ Beaverbrooks,130.0,Beaverbrooks,140.0,2020-10-02 00:00:00.000000
LG UltraGear 27UL500-W 4K Ultra HD HDR10 (3840 x 2160p) 27” IPS 5ms Freesync LCD Gaming Monitor - £164 delivered @ Currys PC World,164.0,Currys PC World,1093.0,2020-10-02 00:00:00.000000
"Xiaomi Mi 10 Lite 5G 64GB Dual-SIM Dream White 6,57"" AMOLED Display - £179.87 @ Amazon",180.0,Amazon,272.0,2020-10-02 00:00:00.000000
Google Nest WiFi Router and Point - AC2200Mbps £189 @ AO,189.0,ao.com,167.0,2020-10-02 00:00:00.000000
Gigabyte B460 AORUS PRO AC ATX Motherboard for Intel LGA 1200 - £99.99 @ Amazon,100.0,Amazon,238.0,2020-10-02 00:00:00.000000
2 for £15. Lap 13A 2-Gang SP Switched Socket + 3.1A 2-Outlet USB Charger White (4087P) + free Click and Collect @ Screwfix,15.0,Screwfix,967.0,2020-10-02 00:00:00.000000
Google Nest Mini £24.50 when purchased with any other product - free click and collect @ Screwfix,24.0,Screwfix,303.0,2020-10-02 00:00:00.000000
Google Nest Wifi Router £109 delivered at Amazon,109.0,Amazon,282.0,2020-10-02 00:00:00.000000
CORSAIR MP510 960GB PCIe M.2 NVMe refurbished/open box - £71.99 delivered @ Scan,72.0,Scan,857.0,2020-10-02 00:00:00.000000
"PNY 240GB CS900 SATA III 2.5"" Internal SSD - 535MB/s - £24.99 delivered @ MyMemory",25.0,MyMemory,283.0,2020-10-02 00:00:00.000000
"Lenovo IdeaPad Duet 10.1"" 2 in 1 Chromebook MediaTek P60T 4GB/64GB eMCP Blue & Grey - £265.05 with code @ Currys / eBay",265.0,eBay,306.0,2020-10-02 00:00:00.000000
Oneplus Buds (Gray) £62.45 @ Amazon,62.0,Amazon,266.0,2020-10-02 00:00:00.000000
"Refurbished 960GB CORSAIR MP510 PCIe M.2 NVMe SSD/Solid State Drive, 3480MB/s Read (12 months warranty) £81.30 at Scan / ebay",81.0,eBay,225.0,2020-10-02 00:00:00.000000
"Samsung QE55Q90T 55"" 4K UHD QLED TV - £1299 delivered @ SevenOaks",1299.0,Sevenoaks Sound,258.0,2020-10-02 00:00:00.000000
Lexar 128GB High Performance Micro SD Card (SDXC) UHS-I U1 +Adapter - 100MB/s - £12.99 delivered @ MyMemory,13.0,MyMemory,297.0,2020-10-02 00:00:00.000000
Erbauer Efc18-li 18v Li-ion Ext Fast Charger £24.99 @ Screwfix (Free C&C),25.0,Screwfix,140.0,2020-10-02 00:00:00.000000
Panasonic DP-UB150EB-K: 4K Ultra HD Blu-ray Player & 5 4K UHD Bundle - £139.99 Delivered @ Zoom,140.0,zoom,315.0,2020-10-02 00:00:00.000000
2.4GHz Wireless Cordless Mouse Optical Scroll Nano USB £4.29 @ chairtechuk / eBay,4.0,eBay,227.0,2020-10-02 00:00:00.000000
EE Alcatel 1066 Mobile Phone - £4.49 + £10 Top Up + free Click and Collect @ Argos,14.0,Argos,204.0,2020-10-02 00:00:00.000000
Xiaomi Mi 10 Lite 5G 6 GB/64 GB (UK Version + Official 2 Year Warranty) £239 @ Amazon,239.0,Amazon,458.0,2020-10-02 00:00:00.000000
Corsair CMK16GX4M2B3200C16 Vengeance LPX 16 GB (2 x 8 GB) DDR4 3200 MHz C16 XMP 2.0 High Performance Desktop Memory Kit - £54.99 @ Amazon UK,55.0,Amazon,142.0,2020-10-02 00:00:00.000000
"LG 55NANO916NA (2020) LED HDR NanoCell 4K Ultra HD Smart TV, 55 inch with Freeview HD/Freesat HD & Free 5 Year Guarantee £854 @ Curys / eBay",854.0,eBay,162.0,2020-10-02 00:00:00.000000
Panasonic TX43HX580B 43 inch 4K Ultra HD HDR Smart LED TV £399 @ Richer Sounds,399.0,Richer Sounds,151.0,2020-10-02 00:00:00.000000
"LG OLED55C9PLA 55"" 4K Ultra HD HDR Smart OLED TV 5 Year Warranty With 2 Free 4K Blu-Ray Films £1,249.00 @ PRC Direct",1249.0,PRC Direct,219.0,2020-10-02 00:00:00.000000
Digitus 64216 Mouse Pad - Black 57p delivered with prime (+£4.49 non prime) @ Amazon,1.0,Amazon,146.0,2020-10-02 00:00:00.000000
P30 Pro new edition dual sim silver frost 256gb Unlocked A - £405 @ CeX,405.0,CeX,184.0,2020-10-02 00:00:00.000000
Yale Sync Alarm & Philips Hue Mini Colour starter kit - £299.98 @ Argos,300.0,Argos,182.0,2020-10-01 00:00:00.000000
Trust Vergo Wireless Ergonomic Comfort Mouse - £21.99 + Free Delivery @ Box,22.0,Box.co.uk,121.0,2020-10-01 00:00:00.000000
Samsung Galaxy Buds Live Wireless Earphones Mystic White (UK Version) £135 at Amazon,135.0,Amazon,738.0,2020-10-01 00:00:00.000000
Team Group T-Force Dark Zα 32GB (2x16GB) DDR4-3600 MHz RAM £111.12 delivered Dispatched from and sold by Amazon US,111.0,Amazon,245.0,2020-10-01 00:00:00.000000
"LG 86UN85006LA 86 Inch 4K Ultra HD Smart TV with 5 year warranty £1,849.99 delivered at Costco",1850.0,Costco,289.0,2020-10-01 00:00:00.000000
New Apple AirPods Pro - White Sealed - Noise Cancellation Headphones - £185.24 @ Mobile Deals UK / Ebay,185.0,eBay,966.0,2020-10-01 00:00:00.000000
"realme C11 Pepper Grey, 2+32GB Helio G35 5000mAh Dual Sim Smartphone - £99.99 @ Sold By Livewire Telecom (Amazon)",100.0,Amazon,224.0,2020-10-01 00:00:00.000000
"JVC LT-40C590 40"" Full HD LED TV - Black, £189.99 with code at Currys / ebay",190.0,eBay,248.0,2020-10-01 00:00:00.000000
Trust Nora 1000 DPI Wireless Mouse for £5.94 / Trust Oni 1200 DPI Wireless Micro Mouse for £6.94 delivered @ box,6.0,Box.co.uk,258.0,2020-10-01 00:00:00.000000
"SAMSUNG UE55TU8500UXXU 55"" 2020 UHD 4K HDR Smart TV £502.55 / 43'' £379 / 50'' £426 delivered with code @ Spatialonline / ebay",503.0,eBay,472.0,2020-10-01 00:00:00.000000
"Fractal Design Define S Mid Tower Computer Case, £46.97 at Amazon",47.0,Amazon,386.0,2020-10-01 00:00:00.000000
Samsung 970 EVO 1 TB PCIe NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V7E1T0) - £135.97 @ Amazon,136.0,Amazon,288.0,2020-10-01 00:00:00.000000
"(Refurb Grade A) LENOVO 15.6"" FHD IPS 120HZ , i5-10300H, GTX 1650, 8GB RAM, 256GB SSD Laptop £559.20 at Currys_clearance/ebay",559.0,eBay,254.0,2020-10-01 00:00:00.000000
Epson Expression Home XP-3100 3-in-1 Wireless Inkjet Printer £49.99 @ Ryman Free click and collect,50.0,Ryman,207.0,2020-10-01 00:00:00.000000
"APPLE 10.2"" iPad (2019) - 32 GB, Space Grey Refurbished Grade A £239.20 @ Currys / eBay",239.0,eBay,299.0,2020-10-01 00:00:00.000000
"5 Pack ARCTIC F12 - 120 mm Standard Case Fan, £14.55 at Amazon / £19.04 non prime @ Amazon",15.0,Amazon,586.0,2020-10-01 00:00:00.000000
WD Green 120 GB Internal SSD M.2 SATA £16.49 (Prime) + £4.49 (non Prime) at Amazon,16.0,Amazon,320.0,2020-10-01 00:00:00.000000
Oppo Reno 4 + Free Headphones And Oppo Smartwatch (8GB 128GB Snap 765G 4000mAh) - £449 @ Amazon,449.0,Amazon,386.0,2020-10-01 00:00:00.000000
Trust Avora 2.1 PC speaker set 9W RMS (subwoofer and two satellites) in black for £14.94 delivered @ Box,15.0,Box.co.uk,202.0,2020-10-01 00:00:00.000000
"Lenovo Thinkbook 14 Intel i7-1065G7, 16GB RAM, 512SSD, Iris Plus Graphics, 250 Nits Display - £728.99 with Student Discount @ Lenovo UK",729.0,Lenovo UK,189.0,2020-10-01 00:00:00.000000
Seagate 5TB Black Expansion Portable External Hard Drive £90.74 at Amazon Germany,91.0,Amazon Germany,240.0,2020-10-01 00:00:00.000000
SONOS PLAY:5 Wireless Smart Sound Multi-Room Speaker - Black (gen 2) £349.97 @ Currys,350.0,Currys PC World,414.0,2020-10-01 00:00:00.000000
"AMD Ryzen 9 3900 4.3GHz Twelve Core, MSI X470 GAMING PRO MAX Motherboard CPU Bundle £424.99 @ AWD-IT",425.0,AWD-IT,293.0,2020-10-01 00:00:00.000000
"Up To 30% Off Monitors - Including 22"" Black LED Monitor Full HD with Super slim design - £58.40 Via Employee Portal @ Samsung",58.0,Samsung,294.0,2020-10-01 00:00:00.000000
POCO X3 NFC 120hz Snapdragon 732g Smartphone - 64GB £189 / 128GB £219 With Code @ Xiaomi UK,189.0,Xiaomi UK,616.0,2020-10-01 00:00:00.000000
G.SKILL Ripjaws SO-DIMM 16GB DDR4 2400MHz C16 Laptop Memory £43.77 at Amazon,44.0,Amazon,256.0,2020-10-01 00:00:00.000000
OPPO Find X2 Lite 5G Smartphone Black 4030mAh - £329.99 @ Amazon,330.0,Amazon,234.0,2020-10-01 00:00:00.000000
Buy A Samsung 8k QLED TV And Claim A Samsung Z Flip Via Redemption (Samsung QE55Q700T 55 inch QLED 8K HDR) £1999 @ John Lewis & Partners,1999.0,John Lewis,1783.0,2020-10-01 00:00:00.000000
"Crucial CT16G4SFD824A 16GB (DDR4, 2400 MT/s, PC4-19200, Dual Rank x8, SODIMM, 260-Pin) £38.99 (£35 with fee free) Delivered @ Amazon Spain",39.0,Amazon Spain,210.0,2020-10-01 00:00:00.000000
CANON PIXMA TS5151 All-in-One Wireless Inkjet Printer £49.99 at Currys PC World,50.0,Currys PC World,170.0,2020-10-01 00:00:00.000000
NVIDIA SHIELD TV PRO 4K Media Streaming Device £189.05 at Currys / Ebay,189.0,eBay,1361.0,2020-10-01 00:00:00.000000
Premium Refurbished Samsung Galaxy A90 5G (Unlocked) Smartphone - £239.95 Delivered @ Refurb Phone,240.0,Refurb Phone,202.0,2020-10-01 00:00:00.000000
"Belkin 860334 Cat5e Snagless UTP Patch Cable, 1m - Blue 62p delivered with prime (+£4.49 non prime) @ Amazon",1.0,Amazon,391.0,2020-10-01 00:00:00.000000
AMD Ryzen 7 2700X 4.3GHz Turbo Eight Core CPU Socket AM4 Unlocked Processor OEM £151.95 ebay / hyper-uk,152.0,eBay,441.0,2020-10-01 00:00:00.000000
Anker Lightning Cable Apple MFi Certified 6ft/1.8m Premium Nylon Fast Charging Cable £5.94 Prime / £10.43 NP @ Sold by AnkerDirect & FBA,6.0,Amazon,264.0,2020-10-01 00:00:00.000000
Google Nest Hello Video Doorbell £115.09 City plumbing,115.0,City plumbing,373.0,2020-10-01 00:00:00.000000
Nest Indoor Security Camera £59.06 from cityplumbing - free click & collect / delivery £5.01,59.0,City plumbing,345.0,2020-10-01 00:00:00.000000
"Patriot Viper 4 16GB (2x8GB) 3200MHz C16 DDR4 Memory Kit, £55.65 at CCL Online",56.0,CCLOnline,328.0,2020-10-01 00:00:00.000000
LG UltraGear 24MP59G-P Full HD 24” IPS 1ms 75Hz Freesync LCD Gaming Monitor for £104 delivered with code @ Currys PC World,104.0,Currys PC World,351.0,2020-10-01 00:00:00.000000
Prime Members Save 20% on Home & Electronics from AmazonBasics & More - Inc. 24-Pack AA Rechargeable Batteries (2400mAh) for £23.99 @ Amazon,24.0,Amazon,1280.0,2020-10-01 00:00:00.000000
Oppo Reno4 Z + Free Headphones 8GB 128GB 120hz 4000mAh Dual Sim Dimensity 800 Smartphone - £329 @ Amazon,329.0,Amazon,260.0,2020-10-01 00:00:00.000000
AUKEY Wireless Headphones Bluetooth 5 Earphones with Solid Bass £19.99 Amazon Prime / £24.48 Non Prime,20.0,Amazon,233.0,2020-09-30 00:00:00.000000
Google Nest Audio wireless speaker x 2 for £159.98 @ Google Store,160.0,Google Store,942.0,2020-09-30 00:00:00.000000
"Seagate Maxtor Z1 480GB 2.5"" SATA SSD/Solid State Drive - £41.95 at AWD-IT",42.0,AWD-IT,273.0,2020-09-30 00:00:00.000000
Samsung SSD 860 QVO 1TB - £78.83 Delivered @ Amazon Germany,79.0,Amazon Germany,455.0,2020-09-30 00:00:00.000000
Xiaomi POCO F2 Pro Smartphone (6GB RAM 128GB ROM) - £222.98 - Amazon.it,223.0,Amazon Italy,683.0,2020-09-30 00:00:00.000000
"Anker USB C Charger, 65W 4 Port PIQ 3.0&GaN Fast Charger Adapter, £31.44 Sold by AnkerDirect and Fulfilled by Amazon",31.0,Amazon,206.0,2020-09-30 00:00:00.000000
Refurbished Lenovo Thinkcentre M91P SFF / i5-2400 3.1Ghz / 320GB SSD / 4GB / Win 10 Pro £95 or £85.50 with voucher @ ITZOO,86.0,ITZOO,143.0,2020-09-30 00:00:00.000000
SIM Free Samsung Galaxy S10 5G 256GB Mobile Phone - Silver/Black - £529 (Free Collection - Selected Stores) @ Argos,529.0,Argos,308.0,2020-09-30 00:00:00.000000
UGREEN 20000mAh 18w USB C PD Power Bank Fast Charging Power Bank £14.99 Sold by UGREEN GROUP LIMITED UK and Fulfilled by Amazon,15.0,Amazon,828.0,2020-09-30 00:00:00.000000
"TCL 55DP628 55"" Smart 4K Ultra HD TV with HDR10 and Freeview Play, £284.55 at AO/ebay with code",285.0,eBay,296.0,2020-09-30 00:00:00.000000
ASUS C423NA-BV0158 14 Chromebook Intel Celeron 4GB RAM 64GB Intel HD Graphics £237.50 @ Hughes / Ebay UK,238.0,eBay,127.0,2020-09-30 00:00:00.000000
Samsung 65 inch Q80T £1199.20 @ Samsung Store through bluelight card/unidays/employee perk portal,1199.0,Samsung,387.0,2020-09-30 00:00:00.000000
"LG OLED55CX6LA 55"" Smart 4K Ultra HD HDR OLED TV £1399 @ Currys PC World (£1329 after TopCashBack)",1399.0,Currys PC World,247.0,2020-09-30 00:00:00.000000
"Microsoft Wireless Comfort Desktop 5050 Radio Transfer, PC/Mac Keyboard & mouse - used very good £21.62 at Amazon Warehouse",22.0,Amazon,108.0,2020-09-30 00:00:00.000000
Noctua NH-L9i low-profile CPU cooler for Intel LGA115x ( - Used (Good) £24.90 + 99p del @ Amazon warehouse sold by NOCTUA,25.0,Amazon,472.0,2020-09-30 00:00:00.000000
Refurbished Lenovo IdeaPad Duet MediaTek P60T 4GB 128GB 10.1 Inch 2 In 1 Chromebook - £219.97 @ Laptops Direct,220.0,Laptops Direct,107.0,2020-09-30 00:00:00.000000
Google Nest Protect Smoke & Carbon Monoxide Alarm - Wired & Battery Versions - 2nd Gen £77.99 @ Mr Central Heating,78.0,Mr Central Heating,271.0,2020-09-30 00:00:00.000000
LG OLED55BX6LB 55 inch OLED 4K Ultra HD HDR & In Ear Mic Wireless Bluetooth Headphones £1199 @ Richer sounds - 6 Year Warranty,1199.0,Richer Sounds,364.0,2020-09-30 00:00:00.000000
"Mpow 35Hrs Noise Cancelling Headphones, Bluetooth Headphones Over Ear with Quick Charge £24.99 @ Sold by HBH LTD and Fulfilled by Amazon.",25.0,Amazon,103.0,2020-09-30 00:00:00.000000
Samsung 870 QVO 2TB 2.5 inch SATA III Internal SSD - £154.75 (£149 with Fee Free card) @ Amazon Spain,155.0,Amazon Spain,592.0,2020-09-30 00:00:00.000000
"USB C Charger PD 65W, RAVPower 4-Port Desktop USB Charging Station [GaN Power Tech] £32.19 Sold by Sunvalleytek-UK and Fulfilled by Amazon.",32.0,Amazon,354.0,2020-09-30 00:00:00.000000
iPhone 11 Pro 64GB £768 @ Wow camera,773.0,Wowcamera,371.0,2020-09-30 00:00:00.000000
Google Pixel 4 64GB Just Black Smartphone - £464 @ Amazon,464.0,Amazon,216.0,2020-09-30 00:00:00.000000
CORSAIR MP510 240GB PCIe M.2 NVMe SSD/Solid State Drive - £31.98 delivered at Scan (Refurb 1 years warranty),32.0,Scan,300.0,2020-09-30 00:00:00.000000
"TP-Link 15600mAh 2.4A Portable Power Bank Dual Ports, White - £12.99 delivered @ MyMemory",13.0,MyMemory,337.0,2020-09-30 00:00:00.000000
POCO X3 NFC 6gb+64gb - £199 @ Xiaomi UK,199.0,Xiaomi UK,296.0,2020-09-30 00:00:00.000000
"GIGABYTE 240GB SSD 2.5-inch, internal, SATA 500/420MB/s R/W for £22.99 Delivered @ Amazon UK",23.0,Amazon,406.0,2020-09-30 00:00:00.000000
SIM Free Google Pixel 4 128GB Mobile Phone - White Smartphone - £464 @ Argos,464.0,Argos,1045.0,2020-09-30 00:00:00.000000
Amazon Fire HD 10 7th gen certified refurbished 32GB (Black) £75.99 for Prime Members @ Amazon,76.0,Amazon,708.0,2020-09-30 00:00:00.000000
LG OLED55CX5LB 55 inch OLED 4K Ultra HD 6 Year Warranty £1399 @ Richer Sounds with free FREE LG FN4 true-wireless in-ear headphones,1399.0,Richer Sounds,357.0,2020-09-30 00:00:00.000000
Google Nest Cam Indoor for £89.99 @ Argos (free click + collect),90.0,Argos,348.0,2020-09-30 00:00:00.000000
"BT Mini Whole Home Wi-Fi, Pack of 3 Discs Mesh Wi-Fi for Seamless, Speedy (AC1200) Connection +3 year warranty - £74.99 delivered @ Amazon",75.0,Amazon,382.0,2020-09-30 00:00:00.000000
"PNY Elite 240GB USB 3.1 Portable Solid State Drive (SSD) - (PSD1CS1050-240-FFS), £35.99 sold and delivered by Amazon",36.0,Amazon,453.0,2020-09-30 00:00:00.000000
TP-Link 300Mbps Wi-Fi Range Extender & Booster £14.99 free click and collect at Argos,15.0,Argos,182.0,2020-09-30 00:00:00.000000
Sonos Five (White) Sub Gen3 Wireless Music System for £499 / £489 with trade in @ Richer sounds,499.0,Richer Sounds,189.0,2020-09-30 00:00:00.000000
Sennheiser HD 599 SE B-stock 76 delivered @ Sennheiser,76.0,Sennheiser Shop,171.0,2020-09-30 00:00:00.000000
"AMD Ryzen 5, budget pc - Palicomp Promotion - Limited Offer/Stock - £299.99 @ Palicomp",300.0,Palicomp,542.0,2020-09-29 00:00:00.000000
Bang & Olufsen H3 2nd Generation In - Ear Earphones for iOS - Champagne £59.97 @ Amazon,60.0,Amazon,246.0,2020-09-29 00:00:00.000000
PNY CS900 240GB Internal SSD Series 2.5 SATA III - £26 Delivered @ Amazon,26.0,Amazon,290.0,2020-09-29 00:00:00.000000
"ASUS MX279HE Full HD 27"" IPS Monitor - Silver & Black - Box Damage - £139.43 @ Currys eBay",139.0,eBay,162.0,2020-09-29 00:00:00.000000
"ASUS C523NA-A20057C523NA 15.6"" Chromebook 4GB Intel Pentium Processor £279.99 @ Hughes",280.0,Hughes,155.0,2020-09-29 00:00:00.000000
Jabra Elite Active 65t Earbuds - Passive Noise Cancelling Bluetooth Sport Earphones - Titanium Black £90 @ Amazon,90.0,Amazon,248.0,2020-09-29 00:00:00.000000
"Transcend 128GB microSDXC 300S Memory Card, Class 10, U3, V30, A1 95MB/s - £14.67 Prime / +£4.49 non Prime @ Amazon",15.0,Amazon,357.0,2020-09-29 00:00:00.000000
Ring Video Doorbell (Gen 2) Full HD 1080p - £50 @ eBay / Elekdirect,50.0,eBay,104.0,2020-09-29 00:00:00.000000
128GB - SanDisk Extreme MicroSDXC 160MBs UHSI Card with adapter 160/90MB/s R/W - £18.79 Delivered @ Picstop (Lifetime warranty),19.0,PicStop,364.0,2020-09-29 00:00:00.000000
Transcend JetDrive Lite 130 256GB Storage Expansion Card £29.95 @ Amazon,30.0,Amazon,239.0,2020-09-29 00:00:00.000000
Apple Powerbeats Pro Totally Wireless Earphones Blk MV6Y2ZM/A FREE P&P £129.16 @ uk_best4tech ebay,129.0,eBay,164.0,2020-09-29 00:00:00.000000
SanDisk High Endurance Micro SDXC Card with Adapter 100MB/s read; 40MB/s write 128GB - £16.19/ 64GB - £9.79 / 32GB - £6.89 @ Picstop,16.0,PicStop,357.0,2020-09-29 00:00:00.000000
Grade A++ OPPO Reno 5G 256GB Unlocked Smartphone - £299.99 @ Pixel-Direct / Ebay,300.0,eBay,356.0,2020-09-29 00:00:00.000000
LG UltraWide 25UM58 25-inch Freesync IPS Monitor - £133.99 at Amazon,134.0,Amazon,435.0,2020-09-29 00:00:00.000000
UGREEN USB 3.0 Hub with Ethernet Adapter £16.99 Delivered using code Sold by UGREEN GROUP LIMITED UK and Fulfilled by Amazon,17.0,Amazon,284.0,2020-09-29 00:00:00.000000
"Refurbished Acer 15.6"" Chromebook Pentium N5000 / FHD IPS Touch / 4GB / 64GB - A2 Grade for £239.97, A1 Grade for £249.97 at LaptopsDirect",240.0,Laptops Direct,234.0,2020-09-29 00:00:00.000000
Brand New Samsung Galaxy Note 10 Lite SM-N770F/DS 128GB Aura Black/Glow Unlocked Smartphone - £379.99 With Code @ Mobile Deals UK / Ebay,380.0,eBay,334.0,2020-09-29 00:00:00.000000
"iiyama ProLite XUB3493WQSU 34"" UWQHD Freesync 75Hz IPS Monitor, £319 at Currys PC world",319.0,Currys PC World,214.0,2020-09-29 00:00:00.000000
"Kioxia (Toshiba) EXCERIA 480GB 2.5 Inch SSD 555/540 MB/s R/W, 3 Yrs Waranty - £41.98 @ Amazon",42.0,Amazon,316.0,2020-09-29 00:00:00.000000
